,index,balance,net_worth,open_amount,price_x,step,symbol,type,amount,price_y
697,697,1192.3343857537325,4624489.185111973,1.0824574900000026,3886.196353107031,697,ETH/BTC,TradeType.MARKET_BUY,0.86183263,3886.196353107031
698,698,313.3728238877102,1219389.675743137,1.3087204900000025,3884.6897719292256,698,ETH/BTC,TradeType.MARKET_BUY,0.226263,3884.6897719292256
699,699,4115.050177051513,15955317.686573835,0.3271801200000024,3873.1747255222954,699,ETH/BTC,TradeType.LIMIT_SELL,0.98154037,3873.1747255222954
700,700,4431.136437132613,17180467.079371978,0.24538509000000241,3864.37,700,ETH/BTC,TradeType.LIMIT_SELL,0.08179503,3864.37
701,701,66.12847211573899,261674.59014376006,1.3659710400000025,3895.2906423794393,701,ETH/BTC,TradeType.MARKET_BUY,1.12058595,3895.2906423794393
702,702,2705.4372260381388,10491627.377225384,0.6829855200000025,3864.37,702,ETH/BTC,TradeType.LIMIT_SELL,0.68298552,3864.37
703,703,5348.84281405371,20737463.590086233,2.4424906541753444e-15,3870.3684201322026,703,ETH/BTC,TradeType.LIMIT_SELL,0.68298552,3870.3684201322026
704,704,4034.1786441026097,15641821.334485538,0.3381659700000024,3887.63,704,ETH/BTC,TradeType.LIMIT_BUY,0.33816597,3887.63
705,705,4361.5693151800515,16902063.63755822,0.25362448000000243,3872.5443693675356,705,ETH/BTC,TradeType.MARKET_SELL,0.08454149,3872.5443693675356
706,706,1151.1317036607675,4462521.523451272,1.0817239600000024,3876.8743237458425,706,ETH/BTC,TradeType.MARKET_BUY,0.82809948,3876.8743237458425
707,707,3226.8714479774308,12499767.33560315,0.5408619800000024,3837.836307733561,707,ETH/BTC,TradeType.MARKET_SELL,0.54086198,3837.836307733561
708,708,3226.8714479774308,12499767.33560315,0.5408619800000024,3872.0,,,,,
709,709,845.2355396460339,3279755.245198801,1.1532083300000024,3889.3608304048794,709,ETH/BTC,TradeType.MARKET_BUY,0.61234635,3889.3608304048794
710,710,845.2355396460339,3278062.4677028493,1.1532083300000024,3872.0,,,,,
711,711,429.7432693776339,1669275.154048376,1.2601941500000025,3883.62,711,ETH/BTC,TradeType.LIMIT_BUY,0.10698582,3883.62
712,712,429.7432693776339,1669275.154048376,1.2601941500000025,3872.0,,,,,
713,713,5294.571562154634,20505875.6602249,2.4424906541753444e-15,3860.38,713,ETH/BTC,TradeType.LIMIT_SELL,1.26019415,3860.38
714,714,91.73828310664976,360492.09903717454,1.3403224600000025,3881.7772844364513,714,ETH/BTC,TradeType.MARKET_BUY,1.34032246,3881.7772844364513
715,715,46.6709061164024,185991.1088048265,1.3519342500000024,3881.1739611418534,715,ETH/BTC,TradeType.MARKET_BUY,0.01161179,3881.1739611418534
716,716,35.21633075375823,141712.11162315315,1.3548864100000024,3880.0659051827042,716,ETH/BTC,TradeType.MARKET_BUY,0.00295216,3880.0659051827042
717,717,1343.4878641617584,5209952.096100754,1.0161648100000025,3862.38,717,ETH/BTC,TradeType.LIMIT_SELL,0.3387216,3862.38
718,718,5268.302503009559,20414672.19916204,2.4424906541753444e-15,3862.38,718,ETH/BTC,TradeType.LIMIT_SELL,1.01616481,3862.38
719,719,1381.6799727687435,5357882.879258441,0.9997379400000025,3887.6413255265825,719,ETH/BTC,TradeType.MARKET_BUY,0.99973794,3887.6413255265825
720,720,1381.6799727687435,5368944.316944111,0.9997379400000025,3882.0,,,,,
721,721,1381.6799727687435,5374475.035786946,0.9997379400000025,3886.0,,,,,
722,722,5238.6223550332315,20362525.09401417,2.4424906541753444e-15,3857.953397531845,722,ETH/BTC,TradeType.MARKET_SELL,0.99973794,3857.953397531845
723,723,1375.9073829038316,5354754.977550921,0.9905260900000025,3899.66,723,ETH/BTC,TradeType.LIMIT_BUY,0.99052609,3899.66
724,724,1375.9073829038316,5352001.181732933,0.9905260900000025,3886.0,,,,,
725,725,361.37556377733154,1408078.0327167783,1.2510867000000025,3893.65,725,ETH/BTC,TradeType.LIMIT_BUY,0.26056061,3893.65
726,726,2783.6983551498315,10817097.720128495,0.6255433500000025,3872.35,726,ETH/BTC,TradeType.LIMIT_SELL,0.62554335,3872.35
727,727,724.7139346312074,2819989.6781239207,1.1524310200000025,3907.824262652842,727,ETH/BTC,TradeType.MARKET_BUY,0.52688767,3907.824262652842
728,728,9.221414713662057,40990.85373432978,1.3354199900000026,3910.0308609723597,728,ETH/BTC,TradeType.MARKET_BUY,0.18298897,3910.0308609723597
729,729,9.221414713662057,40990.85373432978,1.3354199900000026,3882.0,,,,,
730,730,1300.0283710636622,5046694.120387166,1.0015649900000025,3866.37,730,ETH/BTC,TradeType.LIMIT_SELL,0.333855,3866.37
731,731,660.9749978426622,2568443.2282655067,1.1658616900000025,3889.63,731,ETH/BTC,TradeType.LIMIT_BUY,0.1642967,3889.63
732,732,2916.02959853716,11313539.418523164,0.5829308400000025,3868.4770255245503,732,ETH/BTC,TradeType.MARKET_SELL,0.58293085,3868.4770255245503
733,733,4042.0327017091995,15672090.504494486,0.29146542000000253,3863.2476647557023,733,ETH/BTC,TradeType.MARKET_SELL,0.29146542,3863.2476647557023
734,734,4042.0327017091995,15680175.152828746,0.29146542000000253,3878.0,,,,,
735,735,54.57071006003753,216991.52837674573,1.3120714100000024,3906.955309608914,735,ETH/BTC,TradeType.MARKET_BUY,1.02060599,3906.955309608914
736,736,41.15805605083753,164838.62514050046,1.3155179400000023,3891.64,736,ETH/BTC,TradeType.LIMIT_BUY,0.00344653,3891.64
737,737,41.15805605083753,164923.57228848213,1.3155179400000023,3882.0,,,,,
738,738,41.15805605083753,165008.51943646383,1.3155179400000023,3884.0,,,,,
739,739,41.15805605083753,164838.62514050046,1.3155179400000023,3880.0,,,,,
740,740,1312.7278498021376,5095897.513291591,0.9866384500000023,3866.37,740,ETH/BTC,TradeType.LIMIT_SELL,0.32887949,3866.37
741,741,989.248599334541,3841443.184046525,1.0695892800000022,3899.6505576568265,741,ETH/BTC,TradeType.MARKET_BUY,0.08295083,3899.6505576568265
742,742,989.248599334541,3841443.184046525,1.0695892800000022,3878.0,,,,,
743,743,2026.8655604856165,7873433.080554369,0.8021919600000023,3880.431416257558,743,ETH/BTC,TradeType.MARKET_SELL,0.26739732,3880.431416257558
744,744,1031.7369062755174,4010341.8810424544,1.0580819100000023,3888.8930738002773,744,ETH/BTC,TradeType.LIMIT_BUY,0.25588995,3888.8930738002773
745,745,2057.0373580658843,7986441.005002096,0.7935614300000022,3876.0720976703465,745,ETH/BTC,TradeType.MARKET_SELL,0.26452048,3876.0720976703465
746,746,2824.482691075484,10964126.587815555,0.5951710700000022,3868.36,746,ETH/BTC,TradeType.LIMIT_SELL,0.19839036,3868.36
747,747,739.1253746226203,2872931.2569047892,1.1303293800000023,3896.711080601297,747,ETH/BTC,TradeType.MARKET_BUY,0.53515831,3896.711080601297
748,748,191.96116418366717,750316.5060956796,1.2703002500000022,3909.1291669399006,748,ETH/BTC,TradeType.MARKET_BUY,0.13997087,3909.1291669399006
749,749,97.59897684116716,384199.9511947344,1.2945227000000021,3895.65,749,ETH/BTC,TradeType.LIMIT_BUY,0.02422245,3895.65
750,750,49.29156511319402,196573.48980051876,1.3068381400000022,3922.507984121813,750,ETH/BTC,TradeType.MARKET_BUY,0.01231544,3922.507984121813
751,751,25.045726513140988,102455.26971507903,1.3130547500000023,3900.1704466024134,751,ETH/BTC,TradeType.MARKET_BUY,0.00621661,3900.1704466024134
752,752,5112.266266628141,19871378.978383586,2.220446049250313e-15,3874.34,752,ETH/BTC,TradeType.LIMIT_SELL,1.31305475,3874.34
753,753,1330.3717680314599,5169591.8502196185,0.9681285300000022,3906.3971171231588,753,ETH/BTC,TradeType.MARKET_BUY,0.96812853,3906.3971171231588
754,754,20.290553610350344,83808.00502256969,1.3042181600000022,3898.0114156485865,754,ETH/BTC,TradeType.MARKET_BUY,0.33608963,3898.0114156485865
755,755,20.290553610350344,83764.81547902898,1.3042181600000022,3878.0,,,,,
756,756,1281.897805508756,4976274.906086825,0.9781636200000022,3869.313556862007,756,ETH/BTC,TradeType.MARKET_SELL,0.32605454,3869.313556862007
757,757,3172.869043238456,12309455.677981151,0.4890818100000022,3866.37,757,ETH/BTC,TradeType.LIMIT_SELL,0.48908181,3866.37
758,758,5064.813553770056,19656541.402181588,2.220446049250313e-15,3868.36,758,ETH/BTC,TradeType.LIMIT_SELL,0.48908181,3868.36
759,759,5064.813553770056,19646411.775074046,2.220446049250313e-15,3856.1926619059477,,,,,
760,760,5064.813553770056,19656541.402181588,2.220446049250313e-15,3880.0,,,,,
761,761,5064.813553770056,19656541.402181588,2.220446049250313e-15,3880.0,,,,,
762,762,5064.813553770056,19666671.029289126,2.220446049250313e-15,3881.9118887220748,,,,,
763,763,5064.813553770056,19676800.65639667,2.220446049250313e-15,3851.6640168694526,,,,,
764,764,5064.813553770056,19676800.65639667,2.220446049250313e-15,3884.0,,,,,
765,765,90.97414851339545,358217.13891175453,1.2788563200000023,3889.2871133925823,765,ETH/BTC,TradeType.MARKET_BUY,1.27885632,3889.2871133925823
766,766,23.487309540365402,96232.62270249886,1.2960844300000023,3917.251455500925,766,ETH/BTC,TradeType.MARKET_BUY,0.01722811,3917.251455500925
767,767,6.148629559091365,28923.79500537178,1.3005323100000024,3898.1896951523054,767,ETH/BTC,TradeType.MARKET_BUY,0.00444788,3898.1896951523054
768,768,6.148629559091365,28908.896681633596,1.3005323100000024,3884.156865488205,,,,,
769,769,1256.5736866768543,4880547.027005272,0.9753992300000023,3845.886912269163,769,ETH/BTC,TradeType.MARKET_SELL,0.32513308,3845.886912269163
770,770,13.906039978901617,58955.81832917938,1.2930090900000022,3912.5600404784427,770,ETH/BTC,TradeType.MARKET_BUY,0.31760986,3912.5600404784427
771,771,7.0604815334218785,32408.712471483475,1.2947665300000022,3895.1875713991594,771,ETH/BTC,TradeType.MARKET_BUY,0.00175744,3895.1875713991594
772,772,3761.5953426464216,14592483.610266611,0.32369163000000223,3866.37,772,ETH/BTC,TradeType.LIMIT_SELL,0.9710749,3866.37
773,773,4700.229038592822,18232502.259746537,0.08092291000000223,3866.37,773,ETH/BTC,TradeType.LIMIT_SELL,0.24276872,3866.37
774,774,4778.357186116686,18525926.05346407,0.06069218000000223,3861.855085005039,774,ETH/BTC,TradeType.MARKET_SELL,0.02023073,3861.855085005039
775,775,4836.765651222579,18752316.86193782,0.04551913000000223,3849.4874205182114,775,ETH/BTC,TradeType.MARKET_SELL,0.01517305,3849.4874205182114
776,776,4836.765651222579,18771664.10661923,0.04551913000000223,3880.0,,,,,
777,777,4836.765651222579,18771664.10661923,0.04551913000000223,3880.0,,,,,
778,778,4924.277050583615,19121056.1400281,0.022759560000002232,3845.0374660433386,778,ETH/BTC,TradeType.MARKET_SELL,0.02275957,3845.0374660433386
779,779,4924.277050583615,19121056.1400281,0.022759560000002232,3882.0,,,,,
780,780,1276.4878795428144,4960310.863853728,0.9552878900000022,3911.7194123644485,780,ETH/BTC,TradeType.MARKET_BUY,0.93252833,3911.7194123644485
781,781,1276.4878795428144,4955201.091183998,0.9552878900000022,3878.0,,,,,
782,782,1276.4878795428144,4957755.977518862,0.9552878900000022,3880.0,,,,,
783,783,2195.9886816493863,8525411.96125087,0.7164659200000023,3850.1516510669926,783,ETH/BTC,TradeType.MARKET_SELL,0.23882197,3850.1516510669926
784,784,573.8763602951183,2231608.4199037543,1.1325426800000022,3898.589100132072,784,ETH/BTC,TradeType.MARKET_BUY,0.41607676,3898.589100132072
785,785,2763.860249832208,10717681.056313312,0.5662713400000022,3867.3754697475765,785,ETH/BTC,TradeType.MARKET_SELL,0.56627134,3867.3754697475765
786,786,1405.2306778296079,5451628.77083675,0.9157463600000022,3887.63,786,ETH/BTC,TradeType.LIMIT_BUY,0.34947502,3887.63
787,787,3173.710890798008,12299903.502541602,0.4578731800000022,3862.38,787,ETH/BTC,TradeType.LIMIT_SELL,0.45787318,3862.38
788,788,3173.710890798008,12299903.502541602,0.4578731800000022,3874.0,,,,,
789,789,3617.155813630907,14017809.128324883,0.34340488000000224,3873.9539491099163,789,ETH/BTC,TradeType.MARKET_SELL,0.1144683,3873.9539491099163
790,790,4608.041406883027,17856493.03929801,0.08585122000000223,3847.2976592610657,790,ETH/BTC,TradeType.MARKET_SELL,0.25755366,3847.2976592610657
791,791,4856.733952522627,18819927.21291238,0.021462800000002225,3862.38,791,ETH/BTC,TradeType.LIMIT_SELL,0.06438842,3862.38
792,792,4856.733952522627,18819927.21291238,0.021462800000002225,3874.0,,,,,
793,793,4856.733952522627,18819927.21291238,0.021462800000002225,3874.0,,,,,
794,794,4939.45446039017,19140386.03401191,2.2239154962022667e-15,3854.1340303941474,794,ETH/BTC,TradeType.MARKET_SELL,0.0214628,3854.1340303941474
795,795,4939.45446039017,19120628.21617035,2.2239154962022667e-15,3855.9364480049376,,,,,
796,796,4939.45446039017,19120628.21617035,2.2239154962022667e-15,3864.437870700476,,,,,
797,797,4939.45446039017,19120628.21617035,2.2239154962022667e-15,3833.1788034356427,,,,,
798,798,4939.45446039017,19120628.21617035,2.2239154962022667e-15,3837.2674523625033,,,,,
799,799,1297.32815256017,5025588.511170419,0.9383030000000022,3881.61,799,ETH/BTC,TradeType.LIMIT_BUY,0.938303,3881.61
800,800,3110.9191179718555,12050406.298512997,0.4691515000000022,3865.682973222265,800,ETH/BTC,TradeType.MARKET_SELL,0.4691515,3865.682973222265
801,801,3110.9191179718555,12056629.075051941,0.4691515000000022,3874.0,,,,,
802,802,4014.9875430877396,15558985.47592049,0.23457575000000222,3854.057485123181,802,ETH/BTC,TradeType.MARKET_SELL,0.23457575,3854.057485123181
803,803,1047.4257710440284,4062635.22139563,0.9964787300000022,3894.9339350841115,803,ETH/BTC,TradeType.MARKET_BUY,0.76190298,3894.9339350841115
804,804,15.704342874907525,65774.77353101649,1.2613612500000022,3895.015149240957,804,ETH/BTC,TradeType.MARKET_BUY,0.26488252,3895.015149240957
805,805,2452.887649028007,9512289.933364704,0.6306806200000022,3864.37,805,ETH/BTC,TradeType.LIMIT_SELL,0.63068063,3864.37
806,806,3060.602076998907,11867787.641067721,0.47301046000000224,3854.340148896275,806,ETH/BTC,TradeType.MARKET_SELL,0.15767016,3854.340148896275
807,807,3974.075147246307,15400457.416840462,0.23650523000000223,3862.38,807,ETH/BTC,TradeType.LIMIT_SELL,0.23650523,3862.38
808,808,1033.735669593159,4009563.476389011,0.9906444800000023,3898.9344178189212,808,ETH/BTC,TradeType.MARKET_BUY,0.75413925,3898.9344178189212
809,809,1033.735669593159,4009563.476389011,0.9906444800000023,3874.0,,,,,
810,810,2945.0850101757364,11414123.29278874,0.49532224000000225,3858.7997594910685,810,ETH/BTC,TradeType.MARKET_SELL,0.49532224,3858.7997594910685
811,811,3423.6121113229365,13274784.057350704,0.3714916800000022,3864.37,811,ETH/BTC,TradeType.LIMIT_SELL,0.12383056,3864.37
812,812,3423.6121113229365,13274784.057350704,0.3714916800000022,3876.0,,,,,
813,813,4857.905977656244,18834101.475373257,2.220446049250313e-15,3860.9044120000417,813,ETH/BTC,TradeType.MARKET_SELL,0.37149168,3860.9044120000417
814,814,4857.905977656244,18843817.28732857,2.220446049250313e-15,3852.652825463409,,,,,
815,815,4857.905977656244,18853533.099283885,2.220446049250313e-15,3874.742462913461,,,,,
816,816,3663.9072392882445,14220814.423133677,0.3068112000000022,3891.64,816,ETH/BTC,TradeType.LIMIT_BUY,0.3068112,3891.64
817,817,4257.335326104245,16523313.614338573,0.15340560000000222,3868.36,817,ETH/BTC,TradeType.LIMIT_SELL,0.1534056,3868.36
818,818,1097.1224535495512,4261657.229707409,0.9600483200000023,3917.7355652012743,818,ETH/BTC,TradeType.MARKET_BUY,0.80664272,3917.7355652012743
819,819,2942.3968819154456,11421304.792454645,0.4800241600000023,3844.128237974302,819,ETH/BTC,TradeType.MARKET_SELL,0.48002416,3844.128237974302
820,820,4333.284056086337,16809274.23698202,0.12000604000000231,3863.381026963006,820,ETH/BTC,TradeType.MARKET_SELL,0.36001812,3863.381026963006
821,821,4333.284056086337,16809274.23698202,0.12000604000000231,3878.0,,,,,
822,822,4680.123063010262,18154313.707272585,0.030001510000002313,3853.572780435889,822,ETH/BTC,TradeType.MARKET_SELL,0.09000453,3853.572780435889
823,823,2363.7106361999217,9171243.627360117,0.6214722900000023,3916.359869561672,823,ETH/BTC,TradeType.MARKET_BUY,0.59147078,3916.359869561672
824,824,2363.7106361999217,9175972.291577097,0.6214722900000023,3880.0,,,,,
825,825,2363.7106361999217,9175972.291577097,0.6214722900000023,3880.0,,,,,
826,826,4159.628777748578,16144122.11455383,0.15536807000000225,3853.039866381505,826,ETH/BTC,TradeType.MARKET_SELL,0.46610422,3853.039866381505
827,827,4159.628777748578,16144122.11455383,0.15536807000000225,3880.0,,,,,
828,828,4159.628777748578,16144122.11455383,0.15536807000000225,3880.0,,,,,
829,829,4761.987566485809,18471749.770398453,2.248201624865942e-15,3876.979283692148,829,ETH/BTC,TradeType.LIMIT_SELL,0.15536807,3876.979283692148
830,830,3592.487807894435,13943612.1051259,0.3007532700000023,3888.5687214352615,830,ETH/BTC,TradeType.MARKET_BUY,0.30075327,3888.5687214352615
831,831,3592.487807894435,13972354.413615216,0.3007532700000023,3888.0,,,,,
832,832,1826.5292603808348,7113609.61710327,0.7531362900000023,3903.68,832,ETH/BTC,TradeType.LIMIT_BUY,0.45238302,3903.68
833,833,4018.336626691235,15644117.289309418,0.18828407000000225,3880.32,833,ETH/BTC,TradeType.LIMIT_SELL,0.56485222,3880.32
834,834,1057.6994634492307,4121310.8870063354,0.9472959400000023,3900.646722747569,834,ETH/BTC,TradeType.LIMIT_BUY,0.75901187,3900.646722747569
835,835,278.80676301513085,1089859.1703943047,1.1470817000000022,3898.6397250439663,835,ETH/BTC,TradeType.LIMIT_BUY,0.19978576,3898.6397250439663
836,836,1395.0475614242514,5442643.935323616,0.8603112700000022,3892.454317584698,836,ETH/BTC,TradeType.LIMIT_SELL,0.28677043,3892.454317584698
837,837,3065.049405709052,11940042.461259978,0.4301556300000022,3882.32,837,ETH/BTC,TradeType.LIMIT_SELL,0.43015564,3882.32
838,838,3065.049405709052,11946173.420382656,0.4301556300000022,3896.0,,,,,
839,839,1559.8292444284873,6078712.110743677,0.8159228800000022,3901.8868534863045,839,ETH/BTC,TradeType.LIMIT_BUY,0.38576725,3901.8868534863045
840,840,1559.8292444284873,6078712.110743677,0.8159228800000022,3894.0,,,,,
841,841,1177.3745302372904,4589433.2343594255,0.9140829700000023,3896.2343472912135,841,ETH/BTC,TradeType.LIMIT_BUY,0.09816009,3896.2343472912135
842,842,4736.3872071439855,18448228.171825822,2.220446049250313e-15,3893.5335125067418,842,ETH/BTC,TradeType.LIMIT_SELL,0.91408297,3893.5335125067418
843,843,4736.3872071439855,18448228.171825822,2.220446049250313e-15,3894.0,,,,,
844,844,3572.2565159479855,13915099.778956704,0.2980609500000022,3905.68,844,ETH/BTC,TradeType.LIMIT_BUY,0.29806095,3905.68
845,845,2694.2511375655854,10496144.209846176,0.5228631300000022,3905.68,845,ETH/BTC,TradeType.LIMIT_BUY,0.22480218,3905.68
846,846,3709.2121504079855,14448399.340333745,0.26143156000000217,3882.32,846,ETH/BTC,TradeType.LIMIT_SELL,0.26143157,3882.32
847,847,47.86781593999103,191098.92000064507,1.1951147700000022,3921.398923375729,847,ETH/BTC,TradeType.MARKET_BUY,0.93368321,3921.398923375729
848,848,24.353401040855463,99533.73395561204,1.2011394200000023,3903.0341844149566,848,ETH/BTC,TradeType.MARKET_BUY,0.00602465,3903.0341844149566
849,849,4682.837213971917,18258382.2972765,2.220446049250313e-15,3878.387250774819,849,ETH/BTC,TradeType.MARKET_SELL,1.20113942,3878.387250774819
850,850,2380.8958051336167,9294931.381330967,0.5881737300000022,3913.71,850,ETH/BTC,TradeType.LIMIT_BUY,0.58817373,3913.71
