,open,close,low,high,volume
2019/1/17 14:03,3131.99,3131.96,3131.77,3132.43,23431600
2019/1/17 14:04,3132.01,3132.19,3131.26,3132.19,22764400
2019/1/17 14:05,3132,3132.2,3131.32,3133,16846800
2019/1/17 14:06,3132.13,3132.55,3131.92,3133.16,18920400
2019/1/17 14:07,3132.46,3132.59,3132.2,3132.67,18917200
2019/1/17 14:08,3132.49,3131.79,3131.48,3132.49,18916400
2019/1/17 14:09,3131.81,3131.34,3130.75,3131.83,18543600
2019/1/17 14:10,3131.62,3131.36,3130.83,3131.64,23241200
2019/1/17 14:11,3131.01,3130.7,3130.35,3131.43,20142800
2019/1/17 14:12,3130.71,3130.23,3130.16,3131.26,18984400
2019/1/17 14:13,3130.46,3129.73,3129.51,3130.46,23483600
2019/1/17 14:14,3129.67,3132.83,3129.67,3133.42,36768800
2019/1/17 14:15,3133.19,3132.51,3132.12,3133.39,27638400
2019/1/17 14:16,3132.56,3132.26,3131.85,3132.84,21300800
2019/1/17 14:17,3132.29,3131.82,3131.55,3132.58,17365600
2019/1/17 14:18,3131.84,3129.56,3129.56,3132.12,26120400
2019/1/17 14:19,3128.7,3127.02,3126.91,3128.7,44309200
2019/1/17 14:20,3127.26,3125.62,3125.51,3127.34,30752000
2019/1/17 14:21,3125.67,3124.05,3123.79,3125.67,34363200
2019/1/17 14:22,3124.2,3123.57,3123.51,3124.42,33699200
2019/1/17 14:23,3123.66,3123.45,3122.85,3123.75,25994400
2019/1/17 14:24,3123.38,3123.58,3123.11,3123.77,25636000
2019/1/17 14:25,3123.62,3123.21,3123.13,3123.95,23229600
2019/1/17 14:26,3123.36,3122.88,3122.59,3123.46,24646400
2019/1/17 14:27,3123.14,3123.21,3122.61,3123.91,23124800
2019/1/17 14:28,3123.13,3122.3,3122.3,3123.28,33122400
2019/1/17 14:29,3122.03,3122.81,3122.03,3123.08,27160800
2019/1/17 14:30,3122.67,3123.58,3122.67,3123.58,24062400
2019/1/17 14:31,3123.91,3122.98,3122.88,3123.91,26512800
2019/1/17 14:32,3123.11,3122.42,3122.42,3123.2,30989600
2019/1/17 14:33,3122.47,3120.49,3120.42,3122.47,43625600
2019/1/17 14:34,3120.18,3117.93,3117.93,3120.18,53956000
2019/1/17 14:35,3117.52,3118.44,3117.35,3118.44,41236000
2019/1/17 14:36,3117.22,3117.67,3117.22,3117.91,30572800
2019/1/17 14:37,3117.9,3118.66,3117.9,3118.74,30788000
2019/1/17 14:38,3118.69,3119.01,3118.34,3119.14,27152800
2019/1/17 14:39,3119.15,3119.68,3119.15,3120.04,25758400
2019/1/17 14:40,3119.96,3119.89,3119.23,3120.13,23985600
2019/1/17 14:41,3119.33,3118.65,3117.91,3119.33,26612000
2019/1/17 14:42,3118.02,3116.67,3116.27,3118.29,30229600
2019/1/17 14:43,3115.92,3115.23,3114.78,3116,37681600
2019/1/17 14:44,3114.85,3113.66,3113.66,3114.85,37227200
2019/1/17 14:45,3113.58,3113.04,3112.93,3113.64,40891200
2019/1/17 14:46,3112.59,3112.08,3112.05,3112.86,44832800
2019/1/17 14:47,3111.81,3110.94,3110.94,3111.81,41320800
2019/1/17 14:48,3111,3110.16,3110.16,3111,38408800
2019/1/17 14:49,3110.11,3110.96,3110.11,3110.96,40080000
2019/1/17 14:50,3110.63,3111.37,3110.63,3111.37,38423200
2019/1/17 14:51,3111.36,3112.39,3111.03,3112.39,36259200
2019/1/17 14:52,3111.78,3111.94,3111.5,3111.94,32169600
2019/1/17 14:53,3111.87,3111.76,3111.42,3111.87,35379200
2019/1/17 14:54,3111.59,3112,3111.59,3112.08,40355200
2019/1/17 14:55,3112.03,3112.16,3112.03,3112.56,38854400
2019/1/17 14:56,3112.06,3112.05,3112.04,3112.34,42742400
2019/1/17 14:57,3112.04,3112.32,3111.78,3112.32,42018400
2019/1/17 14:58,3112.05,3112.05,3112.05,3112.05,1140800
2019/1/17 14:59,3112.05,3112.05,3112.05,3112.05,0
2019/1/17 15:00,3112.05,3111.42,3111.42,3112.05,72016000
2019/1/18 9:31,3124.5,3124.6,3123.46,3124.86,215116100
2019/1/18 9:32,3124.4,3125.11,3123.63,3125.24,93827900
2019/1/18 9:33,3125.15,3127.63,3125.11,3127.81,85155400
2019/1/18 9:34,3127.46,3125.38,3125.38,3128.06,74792600
2019/1/18 9:35,3125.64,3123.66,3123.66,3125.67,85719400
2019/1/18 9:36,3123.62,3123.53,3123.53,3124.49,80298200
2019/1/18 9:37,3122.61,3120.68,3120.35,3122.94,63175100
2019/1/18 9:38,3120.7,3123.45,3120.7,3123.45,55273200
2019/1/18 9:39,3123.14,3124.71,3123.14,3124.81,59471000
2019/1/18 9:40,3125.01,3132.49,3125.01,3132.49,77763800
2019/1/18 9:41,3132.7,3138.29,3132.7,3138.29,90978400
2019/1/18 9:42,3137.73,3137.51,3136.8,3138,130009600
2019/1/18 9:43,3137.2,3137.87,3137.05,3138.31,94837200
2019/1/18 9:44,3137.83,3145.5,3137.83,3145.5,106219800
2019/1/18 9:45,3144.95,3143.79,3143.79,3145.29,69902100
2019/1/18 9:46,3143.85,3143.64,3143.24,3144,61294300
2019/1/18 9:47,3143.57,3142.83,3142.83,3143.64,52776900
2019/1/18 9:48,3142.68,3146.78,3142.68,3146.78,58532800
2019/1/18 9:49,3146.95,3146.24,3146.1,3147.66,58262900
2019/1/18 9:50,3145.79,3144.71,3144.56,3146.01,55493500
2019/1/18 9:51,3143.68,3142.73,3142.37,3144.14,44518200
2019/1/18 9:52,3142.2,3139.98,3139.83,3142.35,45031600
2019/1/18 9:53,3140.07,3140.61,3140.07,3141.24,44721000
2019/1/18 9:54,3140.82,3142.09,3140.82,3142.09,41734000
2019/1/18 9:55,3141.95,3143.3,3141.58,3143.3,42749000
2019/1/18 9:56,3143.62,3144.21,3143.44,3144.21,42041600
2019/1/18 9:57,3144.25,3148.22,3144.25,3148.22,58253200
2019/1/18 9:58,3148.86,3151.06,3148.79,3151.06,83637600
2019/1/18 9:59,3151.25,3147.69,3146.94,3151.25,83205200
2019/1/18 10:00,3147.8,3147.84,3147.55,3148.35,65637600
2019/1/18 10:01,3148.08,3147.83,3147.55,3149.55,48198800
2019/1/18 10:02,3148.38,3151.21,3148.38,3151.21,69211000
2019/1/18 10:03,3152.37,3156.16,3152.37,3156.16,136239000
2019/1/18 10:04,3156.17,3158.13,3156.17,3158.22,115487000
2019/1/18 10:05,3157.69,3155.97,3155.41,3157.88,111258200
2019/1/18 10:06,3154.94,3154.42,3154.29,3155.61,62312800
2019/1/18 10:07,3154.98,3154.35,3154.2,3155.36,48453000
2019/1/18 10:08,3154.4,3152.1,3152.1,3154.4,47602200
2019/1/18 10:09,3151.77,3151.08,3150.81,3151.77,46802400
2019/1/18 10:10,3150.5,3150.71,3150.5,3151.67,47240400
2019/1/18 10:11,3151.57,3150.02,3150.02,3151.57,47311600
2019/1/18 10:12,3150.38,3150.23,3149.09,3150.38,47832000
2019/1/18 10:13,3148.87,3146.53,3146.53,3149.65,48831200
2019/1/18 10:14,3145.73,3144.62,3144.43,3145.74,65595200
2019/1/18 10:15,3144.39,3141.21,3141.21,3144.39,53444200
2019/1/18 10:16,3141.26,3140.41,3140.41,3141.26,49421400
2019/1/18 10:17,3140.67,3140.35,3140.33,3140.9,33169400
2019/1/18 10:18,3140.9,3142.53,3140.84,3142.59,34673400
2019/1/18 10:19,3142.8,3142.03,3141.66,3143.17,29222000
2019/1/18 10:20,3141.51,3142.14,3141.51,3142.34,43282800
2019/1/18 10:21,3142.56,3142.02,3142.02,3142.56,38464800
2019/1/18 10:22,3142.27,3141.61,3141.61,3142.52,37339600
2019/1/18 10:23,3141.77,3140.78,3140.64,3141.77,39731200
2019/1/18 10:24,3140.8,3140.97,3140.52,3141.23,37364800
2019/1/18 10:25,3140.91,3140.19,3140.19,3140.91,38608800
2019/1/18 10:26,3140.35,3139.82,3139.79,3141.03,36109600
2019/1/18 10:27,3139.98,3139.34,3139.24,3140.16,39950400
2019/1/18 10:28,3139,3138.96,3138.73,3139.3,40898800
2019/1/18 10:29,3138.88,3141.03,3138.88,3141.03,33005200
2019/1/18 10:30,3140.79,3140.05,3140.05,3141.01,32486400
2019/1/18 10:31,3140.42,3140.38,3139.93,3141.23,32751600
2019/1/18 10:32,3140.31,3139.63,3139.63,3140.54,31090400
2019/1/18 10:33,3139.88,3139.53,3139.53,3140.75,28768800
2019/1/18 10:34,3140.17,3139.13,3138.93,3140.17,33667600
2019/1/18 10:35,3139.21,3139.83,3138.96,3140.09,29343600
2019/1/18 10:36,3139.76,3140.28,3139.59,3140.42,27289200
2019/1/18 10:37,3140.16,3140.38,3140.07,3140.8,29783600
2019/1/18 10:38,3140.28,3139.59,3139.59,3140.77,32078000
2019/1/18 10:39,3138.76,3135.85,3135.85,3139.13,45500000
2019/1/18 10:40,3134.77,3133.16,3133.16,3134.77,64964400
2019/1/18 10:41,3133.61,3132.99,3132.81,3133.7,40249200
2019/1/18 10:42,3132.97,3133.11,3132.97,3133.69,92887200
2019/1/18 10:43,3133,3132.15,3132.15,3133.34,55310800
2019/1/18 10:44,3131.7,3130.86,3130.86,3131.7,50005200
2019/1/18 10:45,3130.77,3130.37,3130.09,3130.87,44260400
2019/1/18 10:46,3131.13,3131.03,3130.52,3131.19,45163600
2019/1/18 10:47,3131.15,3132.89,3130.79,3133.19,56756800
2019/1/18 10:48,3132.94,3134.92,3132.94,3134.92,55241600
2019/1/18 10:49,3135.1,3134.87,3134.87,3135.55,46487200
2019/1/18 10:50,3134.91,3134.81,3134.7,3135.26,40587200
2019/1/18 10:51,3134.12,3134.42,3133.93,3135.03,37344800
2019/1/18 10:52,3134.51,3134.85,3134.36,3134.98,45502000
2019/1/18 10:53,3134.5,3135.69,3134.46,3135.7,33025200
2019/1/18 10:54,3135.73,3140.49,3135.73,3140.8,48548800
2019/1/18 10:55,3140.29,3140.29,3140.09,3141.29,36272800
2019/1/18 10:56,3140.45,3140.54,3140.24,3141.05,33593600
2019/1/18 10:57,3140.66,3140.67,3139.86,3141.03,30248000
2019/1/18 10:58,3140.11,3139.32,3138.57,3140.11,33564000
2019/1/18 10:59,3139.19,3138.92,3138.82,3140.07,29837200
2019/1/18 11:00,3138.55,3138.67,3138.05,3138.95,33278000
2019/1/18 11:01,3138.35,3138.53,3138.35,3139.55,27171600
2019/1/18 11:02,3138.43,3138.89,3138.31,3139.47,27115600
2019/1/18 11:03,3139.89,3140.92,3139.18,3141.18,30907200
2019/1/18 11:04,3140.98,3141.22,3140.98,3142.13,25928800
2019/1/18 11:05,3141.21,3141.59,3141.21,3142.28,31020000
2019/1/18 11:06,3141.48,3141.95,3141.48,3142.24,27987200
2019/1/18 11:07,3141.7,3141.37,3141.19,3141.74,25967200
2019/1/18 11:08,3141.5,3141.3,3141.01,3141.55,24356800
2019/1/18 11:09,3141.17,3141.13,3140.73,3141.44,19488000
2019/1/18 11:10,3140.95,3139.91,3139.91,3140.96,20830800
2019/1/18 11:11,3139.04,3138.5,3138.11,3139.27,28742000
2019/1/18 11:12,3138.4,3138.19,3138.19,3138.7,21422800
2019/1/18 11:13,3138.67,3146.64,3138.67,3146.64,66448400
2019/1/18 11:14,3146.79,3147.17,3146.79,3148.29,44265200
2019/1/18 11:15,3146.96,3147.64,3146.84,3147.64,26179600
2019/1/18 11:16,3147.33,3147.21,3146.75,3147.85,27419200
2019/1/18 11:17,3147.8,3147.05,3146.77,3148.12,26732800
2019/1/18 11:18,3146.72,3146.53,3146.31,3147.32,23243200
2019/1/18 11:19,3146.64,3146.98,3146.62,3147.18,31078400
2019/1/18 11:20,3146.78,3150.36,3146.78,3150.53,50269600
2019/1/18 11:21,3150.63,3150.7,3150.3,3150.86,50832800
2019/1/18 11:22,3150.22,3149.8,3149.8,3150.54,41371600
2019/1/18 11:23,3149.91,3146.29,3146.29,3149.99,30309200
2019/1/18 11:24,3146.27,3146.29,3145.78,3146.29,24583200
2019/1/18 11:25,3146.41,3146.23,3145.69,3146.52,17489600
2019/1/18 11:26,3146.04,3145.69,3145.52,3146.04,19086400
2019/1/18 11:27,3145.62,3146.04,3145.07,3146.07,17189600
2019/1/18 11:28,3145.48,3145.18,3144.99,3145.69,18604000
2019/1/18 11:29,3145.3,3145.49,3145.24,3145.73,15183200
2019/1/18 11:30,3145.51,3145.46,3145.12,3145.52,18294400
2019/1/18 13:01,3145.68,3145.63,3145.46,3145.95,61766000
2019/1/18 13:02,3145.43,3146.01,3145.43,3146.28,16386400
2019/1/18 13:03,3146.02,3147.52,3146.02,3147.52,18696400
2019/1/18 13:04,3147.24,3148.22,3146.62,3148.22,18363200
2019/1/18 13:05,3147.43,3147.12,3146.66,3147.89,18796000
2019/1/18 13:06,3147.43,3146.64,3146.64,3147.43,19900400
2019/1/18 13:07,3146.71,3147.09,3146.64,3147.25,17002000
2019/1/18 13:08,3147.39,3150.35,3147.35,3150.6,31168000
2019/1/18 13:09,3150.48,3150.04,3149.77,3150.54,20705200
2019/1/18 13:10,3150.37,3149.93,3149.84,3150.59,21710800
2019/1/18 13:11,3150.1,3150.02,3149.68,3150.44,24845600
2019/1/18 13:12,3149.82,3149.94,3149.82,3150.47,24030800
2019/1/18 13:13,3149.8,3149.93,3149.68,3150.42,33319600
2019/1/18 13:14,3150.61,3150.49,3150.43,3151.27,29783600
2019/1/18 13:15,3150.39,3150.9,3150.34,3151.45,25011600
2019/1/18 13:16,3150.49,3151.11,3150.42,3151.2,24993200
2019/1/18 13:17,3150.94,3150.69,3150.18,3150.94,25846800
2019/1/18 13:18,3150.91,3153.19,3150.58,3153.6,50650000
2019/1/18 13:19,3153.29,3153.09,3152.61,3153.68,43859600
2019/1/18 13:20,3153.28,3153.51,3153.17,3154.32,29381600
2019/1/18 13:21,3153.45,3153.83,3153.33,3154.77,31608800
2019/1/18 13:22,3154.36,3153.64,3153.64,3154.75,36582400
2019/1/18 13:23,3153.25,3150.73,3150.73,3154.3,37733600
2019/1/18 13:24,3150.75,3150.63,3149.96,3151.29,29494000
2019/1/18 13:25,3150.19,3149.93,3149.92,3150.88,25174800
2019/1/18 13:26,3149.95,3149.23,3149.23,3150.56,28493600
2019/1/18 13:27,3149.76,3149.2,3149.13,3150.54,35978000
2019/1/18 13:28,3149.58,3149.5,3149.21,3150.01,24036800
2019/1/18 13:29,3149.27,3149.52,3149.06,3149.77,23974000
2019/1/18 13:30,3149.53,3149.13,3148.73,3149.9,23112000
2019/1/18 13:31,3148.65,3148.49,3148.17,3149.15,34947200
2019/1/18 13:32,3148.62,3147.96,3147.54,3148.62,33193600
2019/1/18 13:33,3148.15,3148.04,3147.55,3148.15,35260800
2019/1/18 13:34,3147.88,3148.4,3147.88,3148.58,21703200
2019/1/18 13:35,3148.46,3148.76,3148.35,3149.16,24754400
2019/1/18 13:36,3149.03,3149.66,3148.91,3149.66,21653600
2019/1/18 13:37,3149.84,3152.1,3149.46,3152.1,30241600
2019/1/18 13:38,3152.03,3152.09,3151.39,3152.27,31596800
2019/1/18 13:39,3151.65,3152.07,3151.55,3152.41,27076000
2019/1/18 13:40,3151.98,3152.14,3151.68,3152.45,28932800
2019/1/18 13:41,3152.12,3152.52,3151.72,3152.77,31498400
2019/1/18 13:42,3152.36,3152.85,3152.36,3153.15,24699200
2019/1/18 13:43,3152.95,3153.31,3152.57,3153.9,29672800
2019/1/18 13:44,3153.36,3155.22,3153.16,3155.22,36212000
2019/1/18 13:45,3155.21,3155.51,3155.02,3155.51,41831200
2019/1/18 13:46,3155.35,3154.48,3154.48,3155.35,32403200
2019/1/18 13:47,3154.51,3154.46,3153.81,3154.59,27208000
2019/1/18 13:48,3153.86,3154.31,3153.79,3154.34,27868800
2019/1/18 13:49,3154.73,3154.8,3154.3,3154.84,28831200
2019/1/18 13:50,3154.63,3154.33,3154.33,3154.88,35432800
2019/1/18 13:51,3154.66,3154.97,3154.32,3154.97,50610400
2019/1/18 13:52,3154.72,3155.79,3154.63,3156.12,48242400
2019/1/18 13:53,3155.88,3156.35,3155.77,3156.51,36800000
2019/1/18 13:54,3156.19,3156.01,3155.8,3156.31,37475200
2019/1/18 13:55,3156.33,3156.41,3156.01,3156.74,32848000
2019/1/18 13:56,3156.63,3157.57,3156.63,3157.57,33808800
2019/1/18 13:57,3157.23,3157.52,3157.16,3157.64,39800800
2019/1/18 13:58,3157.9,3157.73,3157.49,3157.98,39048800
2019/1/18 13:59,3157.84,3158.08,3157.57,3158.37,31152800
2019/1/18 14:00,3158.18,3158.38,3157.79,3158.6,37152000
2019/1/18 14:01,3158.46,3159.29,3158.46,3159.85,38532800
2019/1/18 14:02,3159.17,3158.95,3158.95,3159.77,33841600
2019/1/18 14:03,3159.33,3157.42,3157.42,3159.33,41408000
2019/1/18 14:04,3157.3,3156.1,3156.1,3157.39,48113600
2019/1/18 14:05,3156.05,3155.58,3155.19,3156.21,37153600
2019/1/18 14:06,3155.14,3154.19,3154.19,3155.44,27368800
2019/1/18 14:07,3154.35,3154.37,3153.92,3154.82,27299200
2019/1/18 14:08,3154.34,3154.38,3154.02,3154.47,22184800
2019/1/18 14:09,3154.52,3154.54,3154.29,3154.78,20974400
2019/1/18 14:10,3154.57,3154.97,3154.35,3155,24616800
2019/1/18 14:11,3154.92,3157.05,3154.78,3157.05,25726400
2019/1/18 14:12,3157.6,3159.97,3157.6,3159.97,39431200
2019/1/18 14:13,3159.54,3159.1,3158.78,3160.2,35783200
2019/1/18 14:14,3159.31,3159.34,3158.93,3159.39,30090400
2019/1/18 14:15,3159.44,3160.02,3159.26,3160.36,40378400
2019/1/18 14:16,3160.94,3160.58,3160.5,3161.04,32562400
2019/1/18 14:17,3160.71,3160.88,3160.32,3161.18,36335200
2019/1/18 14:18,3161.35,3161.28,3160.93,3161.35,36396000
2019/1/18 14:19,3161.28,3162.29,3160.83,3162.29,30248000
2019/1/18 14:20,3162.21,3162.55,3162.1,3162.93,36736000
2019/1/18 14:21,3162.54,3163.04,3162.33,3163.14,32966400
2019/1/18 14:22,3163.7,3163.38,3162.84,3163.84,43531200
2019/1/18 14:23,3163.38,3165.75,3163.31,3165.79,53864800
2019/1/18 14:24,3165.73,3166.83,3165.73,3166.83,73540000
2019/1/18 14:25,3166.84,3167.26,3166.66,3167.36,71718400
2019/1/18 14:26,3167.48,3166.84,3166.5,3167.48,60930400
2019/1/18 14:27,3166.95,3165.27,3165.27,3166.95,47440800
2019/1/18 14:28,3165.39,3162.86,3162.86,3165.39,50389600
2019/1/18 14:29,3162.86,3162.44,3162.05,3162.86,35908000
2019/1/18 14:30,3162.1,3161.73,3161.73,3162.4,28537600
2019/1/18 14:31,3162.22,3162.16,3162.07,3162.66,33704000
2019/1/18 14:32,3162.7,3165.26,3162.7,3165.26,44290400
2019/1/18 14:33,3165.4,3166.63,3165.2,3166.9,56349600
2019/1/18 14:34,3166.76,3166.87,3166.5,3167.06,41151200
2019/1/18 14:35,3167.57,3167.4,3167.28,3167.74,37255200
2019/1/18 14:36,3167.57,3167.67,3167.54,3168.65,41117600
2019/1/18 14:37,3167.48,3169.28,3167.44,3169.28,41704000
2019/1/18 14:38,3169.21,3169.64,3169.06,3169.64,50556800
2019/1/18 14:39,3169.64,3168.3,3168.3,3169.83,43755200
2019/1/18 14:40,3168.19,3168.08,3167.86,3168.65,45055200
2019/1/18 14:41,3168.17,3167.83,3167.83,3168.48,40277600
2019/1/18 14:42,3168.14,3170.44,3168.14,3170.44,62974400
2019/1/18 14:43,3170.55,3170.9,3170.55,3171.12,62921600
2019/1/18 14:44,3171.19,3171.3,3170.76,3171.69,65716000
2019/1/18 14:45,3171.14,3171.01,3170.89,3171.29,60858400
2019/1/18 14:46,3170.88,3169.7,3169.7,3171.15,58632800
2019/1/18 14:47,3169.93,3170.59,3169.93,3170.59,53684800
2019/1/18 14:48,3170.33,3170.27,3170.05,3170.62,54726400
2019/1/18 14:49,3170.14,3170.29,3170.14,3170.6,48637600
2019/1/18 14:50,3170.22,3169.84,3169.56,3170.27,47723200
2019/1/18 14:51,3169.93,3169.2,3169.08,3169.93,47376000
2019/1/18 14:52,3169.01,3168.25,3168.11,3169.33,47795200
2019/1/18 14:53,3168.25,3168.25,3168.01,3168.94,51568800
2019/1/18 14:54,3168.18,3167.87,3167.81,3168.35,55279200
2019/1/18 14:55,3168.16,3166.84,3166.84,3168.19,59552000
2019/1/18 14:56,3166.94,3166.62,3166.22,3166.99,64774400
2019/1/18 14:57,3166.67,3167.22,3166.09,3167.46,63968000
2019/1/18 14:58,3167.24,3167.24,3167.24,3167.24,2045600
2019/1/18 14:59,3167.24,3167.24,3167.24,3167.24,0
2019/1/18 15:00,3167.24,3168.17,3167.17,3168.17,121666400
2019/1/21 9:31,3170.88,3173.3,3170.88,3173.31,283306000
2019/1/21 9:32,3173.66,3172.08,3172.08,3174.6,117148000
2019/1/21 9:33,3172.61,3176.17,3171.45,3176.17,103973800
2019/1/21 9:34,3176.27,3178.63,3176.27,3178.63,88500800
2019/1/21 9:35,3178.54,3173.17,3173.12,3178.92,105044600
2019/1/21 9:36,3172.46,3176.75,3172.46,3176.75,97197600
2019/1/21 9:37,3176.43,3176.25,3176.25,3177.08,79363900
2019/1/21 9:38,3176.56,3177.76,3176.56,3177.86,75395300
2019/1/21 9:39,3177.95,3177.1,3176.97,3178.26,75533600
2019/1/21 9:40,3176.62,3178.17,3176.43,3178.17,82326000
2019/1/21 9:41,3178.16,3185.05,3178.16,3185.05,116954200
2019/1/21 9:42,3185.02,3186.42,3185.02,3187.1,95568900
2019/1/21 9:43,3187.23,3189.35,3187.23,3189.35,109388700
2019/1/21 9:44,3189.19,3185.97,3185.73,3189.46,101010400
2019/1/21 9:45,3186.66,3186.85,3185.82,3186.85,61602700
2019/1/21 9:46,3186.79,3187.17,3186.67,3187.25,65058300
2019/1/21 9:47,3187.27,3186.6,3186.58,3187.68,74029600
2019/1/21 9:48,3187.16,3186.56,3186.3,3187.16,64863600
2019/1/21 9:49,3186.78,3189.27,3186.78,3189.27,59106000
2019/1/21 9:50,3189.31,3193.79,3189.31,3193.79,75081400
2019/1/21 9:51,3194.29,3194.13,3193.76,3195.16,84102200
2019/1/21 9:52,3194.06,3195.88,3194.06,3196.12,72762800
2019/1/21 9:53,3195.76,3194.64,3194.49,3196.05,69818400
2019/1/21 9:54,3195.17,3195.61,3194.99,3195.61,58593200
2019/1/21 9:55,3195.6,3194.26,3194.26,3195.99,57009200
2019/1/21 9:56,3194.49,3193.5,3193.31,3194.49,64659200
2019/1/21 9:57,3193.52,3193.43,3192.82,3193.74,69002400
2019/1/21 9:58,3193.68,3193.52,3193.36,3193.9,60151200
2019/1/21 9:59,3193.66,3191.83,3191.83,3193.66,58730600
2019/1/21 10:00,3191.55,3189.98,3189.98,3192,54270000
2019/1/21 10:01,3189.37,3188.7,3188.19,3189.39,59381000
2019/1/21 10:02,3188.78,3188.69,3188.22,3188.9,42854000
2019/1/21 10:03,3188.5,3188.58,3188.21,3188.94,47898400
2019/1/21 10:04,3188.83,3190.24,3188.83,3190.26,50114400
2019/1/21 10:05,3190.24,3191.71,3190.24,3191.9,47455400
2019/1/21 10:06,3192.02,3194.77,3192.02,3194.97,56523000
2019/1/21 10:07,3194.81,3195.97,3194.81,3196.13,56580800
2019/1/21 10:08,3196.31,3197.4,3196.31,3197.6,47859600
2019/1/21 10:09,3197.47,3196.77,3196.77,3197.6,53444200
2019/1/21 10:10,3196.33,3196.95,3196.33,3197.39,44042000
2019/1/21 10:11,3196.66,3197.25,3196.66,3197.6,52390600
2019/1/21 10:12,3197.73,3198.09,3197.59,3198.31,47059400
2019/1/21 10:13,3198.03,3197.62,3197.61,3198.4,47612200
2019/1/21 10:14,3197.37,3193.59,3193.3,3197.46,61447600
2019/1/21 10:15,3193.14,3192.35,3192.3,3193.65,47456800
2019/1/21 10:16,3192.24,3191.88,3191.88,3192.55,52058400
2019/1/21 10:17,3191.4,3190.73,3190.73,3191.4,39912000
2019/1/21 10:18,3190.68,3189.84,3189.84,3190.71,51802400
2019/1/21 10:19,3189.82,3189.55,3189.38,3190.14,41791600
2019/1/21 10:20,3189.45,3189.2,3189.1,3189.86,46477200
2019/1/21 10:21,3188.97,3187.87,3187.87,3189.22,47580800
2019/1/21 10:22,3187.01,3184.1,3184.1,3187.25,57113600
2019/1/21 10:23,3184.11,3182.55,3182.55,3184.11,44683200
2019/1/21 10:24,3182.27,3182.35,3182.09,3182.56,45016800
2019/1/21 10:25,3182.21,3182.66,3182.21,3183.02,43434400
2019/1/21 10:26,3182.78,3182.56,3182.46,3183.46,51968400
2019/1/21 10:27,3182.61,3184.15,3182.61,3184.15,41100800
2019/1/21 10:28,3184.3,3182.66,3182.66,3184.51,36274400
2019/1/21 10:29,3182.88,3182.24,3182.16,3183.32,39212400
2019/1/21 10:30,3182.42,3183.7,3182.15,3183.7,35680000
2019/1/21 10:31,3183.88,3184.24,3183.73,3184.81,31724800
2019/1/21 10:32,3184.35,3184.97,3184.35,3185.45,34862800
2019/1/21 10:33,3185.07,3184.85,3184.42,3185.29,33632800
2019/1/21 10:34,3184.87,3185.14,3184.38,3185.38,37254800
2019/1/21 10:35,3185.37,3185.07,3184.49,3185.37,28970000
2019/1/21 10:36,3185.19,3185.14,3184.93,3185.61,26001200
2019/1/21 10:37,3185.36,3186.4,3185.13,3186.4,29745200
2019/1/21 10:38,3187.01,3187.5,3186.81,3187.5,34216400
2019/1/21 10:39,3187.22,3186.04,3185.53,3187.81,37020800
2019/1/21 10:40,3186.12,3185.7,3185.52,3186.12,26433200
2019/1/21 10:41,3185.81,3185.87,3185.39,3186.18,23748800
2019/1/21 10:42,3186.07,3185.88,3185.56,3186.08,22372800
2019/1/21 10:43,3185.92,3188.15,3185.82,3188.15,26197600
2019/1/21 10:44,3187.97,3188.53,3187.84,3188.53,28478400
2019/1/21 10:45,3188.69,3187.56,3187.53,3188.69,29007600
2019/1/21 10:46,3187.77,3187.48,3187.22,3187.77,28107600
2019/1/21 10:47,3187.39,3189.29,3187.15,3189.29,36431200
2019/1/21 10:48,3188.94,3188.86,3188.86,3189.75,36690400
2019/1/21 10:49,3189.05,3189.43,3189.05,3189.52,29154000
2019/1/21 10:50,3189.67,3190.99,3189.61,3190.99,32478000
2019/1/21 10:51,3190.89,3192.14,3190.59,3192.53,40488000
2019/1/21 10:52,3192.6,3193.11,3192.29,3193.81,34026400
2019/1/21 10:53,3193.35,3193.51,3193.13,3193.67,31790400
2019/1/21 10:54,3193.36,3194.33,3193.36,3194.55,32516800
2019/1/21 10:55,3195.09,3194.18,3194.18,3195.09,30537200
2019/1/21 10:56,3194.85,3194.62,3194.14,3194.85,27772800
2019/1/21 10:57,3194.58,3194.25,3193.98,3194.62,28550400
2019/1/21 10:58,3194.65,3193.27,3193.27,3194.81,29182800
2019/1/21 10:59,3193.58,3193.5,3193.13,3193.7,29623600
2019/1/21 11:00,3193.21,3194.34,3193.15,3194.34,31400800
2019/1/21 11:01,3194.67,3194.6,3194.44,3195.14,31072000
2019/1/21 11:02,3194.58,3194.25,3194.16,3194.7,27062800
2019/1/21 11:03,3194.62,3195.09,3194.35,3195.27,30692800
2019/1/21 11:04,3195.08,3197.71,3195.08,3198.1,36591600
2019/1/21 11:05,3198.04,3198.67,3197.49,3198.68,42599600
2019/1/21 11:06,3198.87,3198.99,3198.53,3199.21,51150800
2019/1/21 11:07,3198.65,3197.53,3197.44,3198.7,54292800
2019/1/21 11:08,3197.23,3196.71,3196.23,3197.88,32745600
2019/1/21 11:09,3196.31,3195.72,3195.72,3196.41,44960000
2019/1/21 11:10,3195.31,3194.94,3194.7,3195.44,25704800
2019/1/21 11:11,3194.7,3194.02,3194.02,3194.85,23886400
2019/1/21 11:12,3194.96,3194.4,3194.04,3194.96,29230400
